ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Description,,,,,,,,,
1224294116,Improved children's book 2nd print self - online reviews 1st,Children's Books,Publishing,USD,2013-11-09,9500,2013-09-10 05:51:54,0,failed,0,US,0,0,9500,"Self publish (2x more art,1st tradn'l) children's book ""Benjamin P Blizzard: Welcome to Christmastown"" shows kids differences are good.",,,,,,,,,
12242962,Lego Star Wars Lightup Lightsabers,Product Design,Design,USD,2015-02-20,500,2015-01-21 18:55:21,5798,successful,167,US,5798,5798,500,Lego Star Wars Lightup Lightsabers,,,,,,,,,
1224300146,PUSHING PAINT AROUND,Painting,Art,USD,2013-06-10,7500,2013-05-21 22:19:15,7905,successful,21,US,7905,7905,7500,Artist seeks to finish off the 2nd half of 2013 producing oil paintings - portraits of you and landscapes for you .,,,,,,,,,
1224314059,Fantasy Fan Sports,Web,Journalism,USD,2015-10-26,10000,2015-09-26 21:21:36,1,failed,1,US,1,1,10000,An all-in-one Sports Media and fantasy stats company giving real time updates on all your fantasy sports needs,,,,,,,,,
1224324912,Naturally You Handcrafted Soaps & Bath Products,Crafts,Crafts,GBP,2016-03-13,1000,2016-02-22 18:18:56,12,failed,1,GB,17.29,17.38,1448.71,Paraben and SLS free soap handcrafted from the finest natural ingredients and scented with essenial oils.,,,,,,,,,
1224332436,iNcense -  the iPad stand,Product Design,Design,USD,2012-08-06,10000,2012-06-07 23:59:27,163,failed,4,US,163,163,10000,iNcense allows for the combination of the aesthetic Apple products with a traditional incense burner.,,,,,,,,,
1224337563,The Anniversary (Canceled),Horror,Film & Video,USD,2015-06-06,4500,2015-05-07 01:37:37,560,canceled,10,US,560,560,4500,Original short horror movie for festival submission.  The third project by local director David Vicari.,,,,,,,,,
1224338495,Help Gerald reunite with The Copper Tones,Music,Music,USD,2014-07-20,200,2014-07-03 22:32:26,200,successful,9,US,200,200,200,Help Gerald pay for plane fare so he can appear onstage with The Copper Tones at The Knockout in San Francisco on July 18th.,,,,,,,,,
1224343140,Journey North,Public Art,Art,GBP,2013-07-31,350,2013-07-04 01:12:05,4,failed,1,GB,6.08,6.06,530.34,"An interactive art curation exhibiting at 4 public locations, as a part of the 'Islington Exhibits' art festival in London.",,,,,,,,,
1224346274,Alternate Hilarities: Weirder Science,Anthologies,Publishing,USD,2015-08-14,1200,2015-07-15 09:33:16,364,failed,19,US,364,364,1200,"Science and Madness Walk Hand in Hand. 
Skipping, Singing and Laughing Maniacally!
Muahahahahahaha!",,,,,,,,,
1224350513,Match Made in Radio,Film & Video,Film & Video,USD,2012-11-04,3500,2012-09-05 23:17:34,0,failed,0,US,0,0,3500,"A Man and a Women win a radio contest, a free wedding, only problem is that the couple have never met one another.",,,,,,,,,
1224360974,Help Fund One of Mags Nashville Song Recordings,Pop,Music,CAD,2015-10-11,4000,2015-09-11 05:24:23,4150,successful,66,CA,3144.73,3210.33,3094.3,"Want to be a part of Mags' upcoming pop album? 
Help Mags fund 1 studio recorded pop song at Dark Horse studios in Nashville, TN.",,,,,,,,,
1224361128,Matthew Leonard Dunn's Homemade Specialty Cookies,Small Batch,Food,USD,2015-10-08,1000,2015-09-10 20:57:47,81,failed,3,US,81,81,1000,"Homemade specialty cookies made to order, wide variety of chips and batters including peanut butter filled cookies and combinations!",,,,,,,,,
1224361739,SENS: All-Natural Bars Packed With Cricket Protein,Small Batch,Food,EUR,2016-09-19,10000,2016-08-17 09:00:39,13006,successful,290,DE,2982.27,14584.97,11214.03,"At SENS, we've created unique cricket flour protein & energy bars - 100% natural, protein-filled & sustainable. The future of food.",,,,,,,,,
1224372188,"Participation in XIth Florence Biennale, Italy",Digital Art,Art,EUR,2017-07-11,7000,2017-06-20 10:04:59,0,failed,0,AT,0,0,7990.5,Proud to announce that one and a half year after my artistic comeback I am invited to participate in a very big contemporary art event,,,,,,,,,
1224377216,ECLIPSE - Say Goodbye to Messy Cables,Product Design,Design,USD,2016-11-18,50000,2016-10-26 16:52:24,939071.99,successful,8907,US,156282,939071.99,50000,"Banish messy cables and slow charging forever with ECLIPSE – the new, neater way to charge your daily devices.",,,,,,,,,
1224384248,The Golf Juice (Canceled),Product Design,Design,USD,2015-07-31,35000,2015-06-16 19:40:38,20,canceled,1,US,20,20,35000,"The Golf Juice is a non-toxic biodegradable cleaning product that's safe on all golf gear. It cleans, restores, and maintains gear.",,,,,,,,,
1224387812,BLACK SUNDAY NEEDS YOU,Metal,Music,EUR,2015-11-29,3200,2015-09-30 22:36:52,90,failed,5,FR,101.29,98.12,3488.65,Bonjour nous sommes BLACK SUNDAY.Nous avons besoins de financer le mixage et le mastering de notre EP et de merchandising.,,,,,,,,,
1224388175,V RAE EXPRESSIONS - a 2013 holidays debut,Art Books,Publishing,USD,2013-12-04,17950,2013-11-04 22:25:33,7830,failed,26,US,7830,7830,17950,"IN TIME FOR CHRISTMAS: a coffee table book featuring V Rae's fur, fin & feather gallery and artist musings",,,,,,,,,
122439095,Move - Museum of Virtual Expressions,Digital Art,Art,USD,2014-08-09,10000,2014-07-10 22:56:47,637,failed,5,US,637,637,10000,"MOVE - Museum of Virtual Expressions, would be a unique digital museum featuring digital paintings and 3d printed sculptures.",,,,,,,,,
1224402231,Footsies - Pedaling Romance Below the Knees.,Shorts,Film & Video,USD,2013-12-16,3000,2013-11-16 22:36:20,864,failed,20,US,864,864,3000,"Romantic comedy with all the acting done by feet, toes and voices.  No hands, no faces...just feet.",,,,,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,,,,,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,,,,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,,,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,N/A,,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,N/A,n/a,,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,N/A,n/a,n/a,,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,N/A,n/a,n/a,N/A,,,
1224405542,N/A (Canceled),Conceptual Art,Art,USD,2012-04-21,50000,2012-03-07 23:11:47,0,canceled,0,US,0,0,50000,...,N/A,N/A,N/A,n/a,n/a,N/A,N/A,,
1224411948,Send Victoria & Zeta Five on the 2016 Olympic Games Tour,World Music,Music,USD,2015-10-01,20000,2015-08-19 05:28:09,130,failed,2,US,130,130,20000,We are gearing up for the 2016 Olympic Games in Rio de Janeiro with a new album and tour.  You can be a part of this one-time project!,,,,,,,,,
1224414014,Wild Raven Industries Inc. OMNEXT,Technology,Technology,USD,2015-10-09,500000,2015-09-09 04:03:35,10,failed,1,US,10,10,500000,"The OMNEXT, a Modular, armored Exoskeleton designed for everything from Military to Search and Rescue, and maybe one day Space.",,,,,,,,,
1224414745,AO MUSIC,World Music,Music,USD,2012-07-28,10000,2012-06-28 22:37:53,4925,failed,14,US,4925,4925,10000,"A pan-cultural music group that features children's voices from every continent, with a strong message of global unity",,,,,,,,,
1224420048,Bruno Hansen - Never Give in,Documentary,Film & Video,NZD,2017-11-29,15000,2017-11-02 21:30:52,1970,failed,24,NZ,442.31,1349.59,10276.08,This film will cover the death defying tale of the World's greatest paraplegic surfer as he goes for his 3rd world title in California.,,,,,,,,,
1224434814,Mike Wolfer's CRYPT OF SCREAMS!,Anthologies,Comics,USD,2016-08-08,3000,2016-07-18 02:00:02,12061,successful,218,US,6424,12061,3000,"Cult comics legend Mike Wolfer reignites the classic horror anthology, with all-new, black & white tales of terror for mature readers!",,,,,,,,,
1224438746,A Wall Apart,Musical,Theater,USD,2017-05-30,15000,2017-04-30 00:31:42,515,failed,8,US,30,515,15000,"We are seeking funds to produce our original rock musical, A Wall Apart in the New York Musical Festival this summer.",,,,,,,,,
1224441976,Pierce Edens: Stripped Down Gussied Up (New Album)!,Country & Folk,Music,USD,2017-03-31,7000,2017-03-08 14:05:22,8230,successful,102,US,1973,8230,7000,"It's come time for another album!  We've got a collection of new songs already recorded, and we need your help to fund the release!",,,,,,,,,
1224442885,247Irvine.com,Web,Journalism,USD,2015-03-22,5000,2015-03-08 17:20:12,0,failed,0,US,0,0,5000,"Everything you dreamed of as a kid playing sports, all featured on one website. All Irvine. All Sports. All The Time. 247 Irvine.",,,,,,,,,
1224448738,Dark and Bitter Anthology,Anthologies,Publishing,USD,2017-09-04,3000,2017-08-14 20:30:34,3126,successful,42,US,300,3126,3000,Women-owned publishing company looking to print an anthology of eleven stories from local writers.,,,,,,,,,
122445659,CT15:  Elite Basketball Conditioning,Film & Video,Film & Video,USD,2015-04-06,35000,2015-03-27 18:25:40,6824,failed,11,US,6824,6824,35000,"Be part of an elite basketball training program hosted by elite trainer, Christopher Thomas (""CT"").",,,,,,,,,
1224462060,Smoke The Fire Gives: Eric George's New Album,Country & Folk,Music,USD,2016-11-28,3000,2016-10-25 04:56:59,4630,successful,102,US,415,4630,3000,"Ten songs written in three months, recorded in one hour, held together in hand-sewn books with accompanying artwork by Frances Cannon.",,,,,,,,,
1224467400,MatchPoint,Apps,Technology,CAD,2015-04-22,35000,2015-03-23 01:41:37,100,failed,2,CA,79.47,82.52,28880.27,"MatchPoint is the most comprehensive mobile app for CS:GO that provides live match updates, user submitted content, and more!",,,,,,,,,
1224467902,Field Visits for Bradley Manning,Documentary,Film & Video,USD,2013-03-04,5000,2013-02-02 21:33:01,5134,successful,109,US,5134,5134,5000,The third in a trilogy of videos about the physicality of the internet.,,,,,,,,,
1224479735,Vikingheart Modern Viking Lifestyle Magazine,Young Adult,Publishing,SEK,2015-07-26,500000,2015-06-26 03:31:06,100,failed,1,SE,12.14,11.59,57951.53,We are a team with roots and long experience in the Viking world. We start the world's first modern Viking lifestyle magazine.,,,,,,,,,
1224495309,Stop Dieting to Lose Weight,Food,Food,EUR,2017-01-28,5000,2016-11-29 08:28:07,310,failed,36,DE,31.97,332.97,5370.51,The book that will change what you think you know about dieting and losing weight one page at a time.,,,,,,,,,
1224497197,KEEPERS OF THE MOON&SUN - english edition,Graphic Novels,Comics,USD,2015-10-06,3102,2015-08-07 22:32:43,6876,successful,255,US,6876,6876,3102,"An 80 page, 21cm x 29cm, ENGLISH edition, graphic novel - revealing the truth about the balance between the Moon and Sun.",,,,,,,,,
122450030,Geek Yarn and Roving!,Crafts,Crafts,USD,2012-11-29,1500,2012-10-30 22:00:59,1829.42,successful,50,US,1829.42,1829.42,1500,I hand dye yarn and spinning fiber. Now I want to combine my love of geek culture with this skill and share it with more people.,,,,,,,,,
1224508263,Wits + Beaux I domestic manufacturing + NYC hustle,Fashion,Fashion,USD,2013-09-12,40000,2013-08-13 14:33:40,13672,canceled,102,US,13672,13672,40000,"Dedicated to supporting and expanding domestic manufacturing in NYC, and bringing you high quality men's accessories at a great price.",,,,,,,,,
1224520516,U MAD BRO?,Video Games,Games,EUR,2017-02-06,1500,2017-01-17 19:53:41,71,failed,7,ES,11.68,75.47,1594.35,Dare to delve into a new adventure full of challenges and surprises. Nothing is as simple as it seems.,,,,,,,,,
1224525408,DuoScreen — Your laptop's missing half,Hardware,Technology,USD,2014-10-15,100000,2014-09-15 17:05:58,55208,failed,241,US,55208,55208,100000,DuoScreen re-envisions your standard desk environment by providing the most advanced second screen for your laptop.,,,,,,,,,
1224527186,Death Is Blind,Shorts,Film & Video,GBP,2016-05-11,450,2016-04-11 21:10:59,575,successful,13,GB,812.23,828.49,648.39,"Death is blind - the tale of a blind hitman and his career on the last day of the job. But can a man whose life is death, really live?",,,,,,,,,
1224534075,Licks n'Love Natural Gourmet Dog Treats,Small Batch,Food,USD,2014-12-31,4000,2014-12-10 02:44:18,4076,successful,75,US,4076,4076,4000,Socially conscious brand of all natural gourmet dog treats made from fresh & natural ingredients good for your dog and delicious too!,,,,,,,,,
1224544174,Black Love: Challenging the Status Quo,Nonfiction,Publishing,USD,2010-09-16,1350,2010-08-26 11:15:59,1385,successful,33,US,1385,1385,1350,Part composition. Part workbook. Part poetry. All About Love.,,,,,,,,,
1224557668,BODYPAINTING DAY 2015: New York City & Amsterdam,Public Art,Art,USD,2015-03-31,10000,2015-01-30 04:24:04,12115,successful,180,US,12115,12115,10000,Live nude body painting events in the public streets of NYC & Amsterdam! Promoting Freedom of Expression & Body Acceptance,,,,,,,,,
1224563371,Christmas pawbles enamel pin set,Illustration,Art,GBP,2017-10-11,400,2017-09-11 21:30:37,404,successful,26,GB,83.15,536.21,530.91,Two 30mm glitter enamel pins,,,,,,,,,
1224564732,Hacking Happiness Summit,Video,Journalism,GBP,2014-11-01,20000,2014-09-30 19:09:09,23109,successful,154,GB,37515.89,36557.35,31639.06,"First summit on Human Potential, Performance and Wellbeing between the 13th-15th November in London.",,,,,,,,,
1224566997,CaddyTrack - The tracked mobile platform to build on,Robots,Technology,USD,2016-09-30,289000,2016-08-16 02:20:01,6629,canceled,39,US,1,6629,289000,"A heavy-duty tracked platform both literally and figuratively - electric, remote control, versatile - you can carry, pull, energize!",,,,,,,,,
1224581250,Your Favorite Bowl,Ceramics,Art,USD,2017-10-12,2000,2017-09-12 14:26:07,3483,successful,43,US,65,3483,2000,Hand made ceramic pottery bowl that is the perfect size and shape to use everyday and will become your favorite bowl!  I  guarantee!,,,,,,,,,
1224582900,Florida State Park Plein Air Tour,Painting,Art,USD,2014-11-01,1500,2014-10-01 19:49:00,1505,successful,7,US,1505,1505,1500,Join me as I travel across the whole state of Florida to create a painting at 140  Florida State Parks,,,,,,,,,
1224583137,E58 Music Launch - Phase 1,Faith,Music,USD,2015-02-07,10000,2015-01-18 18:17:34,10721,successful,61,US,10721,10721,10000,We are just days away from launching our record label!!,,,,,,,,,
1224585331,Pencil Shaving Desk Tidy,Design,Design,GBP,2015-05-06,7500,2015-04-04 09:22:26,7768,successful,201,GB,11518.92,11973.24,11560.16,Organise your stationery in a giant pencil shaving.,,,,,,,,,
1224597724,My Real Time Geo Mobile Based RPG,Mobile Games,Games,USD,2016-08-12,500000,2016-07-13 21:38:11,1,failed,1,US,0,1,500000,Play on your phone. You are the avatar. Your location is your World. Real players walk among you. Choose to battle or befriend.,,,,,,,,,
1224600291,Annapolis Chamber Music Project,Classical Music,Music,USD,2015-05-02,3500,2015-04-02 04:25:46,3725,successful,35,US,3725,3725,3500,Annapolis Chamber Players is a non-for profit 501(c)(3) charitable organization raising funds to launch our inaugural summer festival.,,,,,,,,,
1224614358,"New CD: Mr. Lif & Brass Menazeri, Hip Hop meets Balkan Brass",Music,Music,USD,2011-05-19,8000,2011-04-19 21:08:38,8604,successful,154,US,8604,8604,8000,Help hip hop pioneer Mr. Lif & Brass Menažeri Balkan Brass Band deepen & record our genre-defining new collaboration!,,,,,,,,,
1224621518,Vincent Macleod : Agent of T.R.A.C.E (Canceled),Fiction,Publishing,CAD,2014-11-06,100000,2014-10-07 19:34:57,0,canceled,0,CA,0,0,87473.76,"This novel is basically a Harry Potter with super heroes. Looking to make this a 5 book series. Book 1 finished at 100,000 word count",,,,,,,,,
1224623955,Korner Cuddles,Design,Design,USD,2015-01-10,500,2014-12-11 21:16:17,20,failed,1,US,20,20,500,Korner Cuddles is a design that easily attaches to any outward corner in homes or care centers preventing small children from injury.,,,,,,,,,
1224632300,15 weeks from 0 to Rock and Roll half marathon (Canceled),Film & Video,Film & Video,USD,2014-08-09,1000,2014-07-10 17:39:05,0,canceled,0,US,0,0,1000,I want to run the Rock and Roll Half Marathon in Colorado on Oct 19th.,,,,,,,,,
1224638365,Zanzibar: A Tale Beyond Fiction,Photography,Photography,USD,2013-07-19,5000,2013-06-25 04:24:22,6580,successful,87,US,6580,6580,5000,A long-term photography project about the mystical Archipelago of Zanzibar.,,,,,,,,,
1224640492,Man Ex Maqina,World Music,Music,USD,2013-01-05,6000,2012-11-26 20:34:42,7125,successful,43,US,7125,7125,6000,"This is an only-vocal music project with no instruments, founded by Max Moya, one of the pillars of the flamenco band Ojos de Brujo.",,,,,,,,,
1224648067,Automated Keepsake Box,Design,Design,USD,2015-01-25,7000,2014-12-26 23:41:02,1,failed,1,US,1,1,7000,An automated keepsake box.,,,,,,,,,
1224648997,Window-Grown Super Nutritious Micro Veggies in 10 Days!,Food,Food,USD,2014-10-31,5000,2014-10-01 08:53:22,9938,successful,209,US,9938,9938,5000,"MicroGreenz - Stunning décor. A delectable microgreen garnish. Delicious, fresh, year-round mini veggies even a child could grow.",,,,,,,,,
1224653561,warmpod.com,Architecture,Design,USD,2015-04-05,1000,2015-03-06 04:27:28,120,failed,3,US,120,120,1000,The point of this project is to build a sturdy and small 4x8' home that someone could keep warm/dry inside for under $1000.,,,,,,,,,
1224654187,TB Freelance Studios,Graphic Design,Design,USD,2014-11-27,1200,2014-10-28 19:06:07,750,failed,6,US,750,750,1200,TB Freelance Studios is the solution to getting your Business or Portfolio website up and running with direct contact to the designer!,,,,,,,,,
1224656897,New England Motorcycle Museum,Public Art,Art,USD,2016-07-14,265000,2016-05-15 15:23:12,12572,failed,39,US,12512,12572,265000,"We are building the World's Largest Motorcycle Museum inside a Massive Circa 1814 Mill, With a Restaurant, Bar, Microbrewery & Gym!",,,,,,,,,
1224670911,Help Sister Sparrow & The Dirty Birds get a new van,Rock,Music,USD,2012-04-06,20000,2012-02-21 17:42:47,21025.01,successful,234,US,21025.01,21025.01,20000,"After touring 50,000 miles & playing 150 shows last year, our current van is on its last legs, and we need your help to get a new one.",,,,,,,,,
122467118,TenPints Entertainment,Music,Music,USD,2015-09-05,9625,2015-08-14 10:09:01,9639,undefined,0,"N,0""",,9639,9625,"A new, eclectic music series committed to giving emerging artists and contemporary music fans the best live music experience",,,,,,,,,
1224671400,Michelle Pajak-Reynolds: NYFW show new collection & lookbook,Fashion,Fashion,USD,2012-07-20,5000,2012-06-20 21:48:53,5095,successful,73,US,5095,5095,5000,"From Downsized Teacher to Featured Designer at NY Fashion Week. Support my project & be part of my new collection, lookbook, and show.",,,,,,,,,
1224675374,Chicken Soup for the Cure,Food,Food,USD,2014-08-10,10000,2014-07-11 23:15:00,60,failed,2,US,60,60,10000,An organic soup co. created by an RN to replace flowers & gift baskets...portions of proceeds to fund 4 cancer research organizations.,,,,,,,,,
1224676652,"America in 90 Days - a humorous 30,000 mile travelogue through the lower 48 States.  (Canceled)",Publishing,Publishing,USD,2010-07-09,10000,2010-06-08 03:33:52,140,canceled,3,US,140,140,10000,"America in 90 Days is the true story of a crazy, summer-long road trip in search of life, liberty, and the best place to eat a hot dog in America.",,,,,,,,,
1224677474,The Pumps Debut Album,Rock,Music,USD,2013-11-05,2500,2013-10-06 05:21:52,2564,successful,30,US,2564,2564,2500,"An excellent combination of jazzy breakdowns and swing-a-licious swagger in a digestable pop rock pill form. - Jason Stringer, LiveBeat",,,,,,,,,
122468175,MAKA MÉXICO // WITH ARTISAN SOUL,Embroidery,Crafts,MXN,2017-07-29,150000,2017-06-29 03:30:08,321020,successful,212,MX,167.12,18026.73,8423.18,We give Mexican artisan women an opportunity to preserve their traditions as we take their work to new frontiers.,,,,,,,,,
1224686048,KuPower - The most advanced PowerBank with Storage!,Gadgets,Technology,USD,2016-05-12,10000,2016-03-28 06:19:40,11397,successful,135,US,11397,11397,10000,Finally a Power Bank that has the ability to protect your devices battery life while providing extra storage.,,,,,,,,,
1224700559,KeyStar,Design,Design,GBP,2014-12-30,2800,2014-12-05 17:33:31,1,failed,1,GB,1.57,1.54,4323.12,The KeyStar is the warmth and happiness of Christmas that you take with you until the next time you celebrate with family & friends!,,,,,,,,,
1224706366,HUNTINGTON'S DANCE doc stretch goal,Documentary,Film & Video,USD,2014-05-30,5500,2014-04-30 19:53:51,7282.99,successful,101,US,7282.99,7282.99,5500,An 18-year chronicle of one man’s reckoning with a brutal and unforgiving disease. Finding a way to overcome is the only answer.,,,,,,,,,
1224708728,Reusable Wool Eco Dryer Balls from vulnerable Nepali women,Gadgets,Technology,GBP,2015-11-14,10000,2015-09-15 11:42:18,1052,failed,48,GB,1625.31,1603.95,15246.69,Get involved and empower vulnerable women. Help these marginalized citizens to become independent through income-generation,,,,,,,,,
1224714723,Game Over:  the 2 - 6 Player Battle Royale,Tabletop Games,Games,USD,2014-07-18,7500,2014-06-13 21:48:49,8115,successful,186,US,8115,8115,7500,"Fight to survive using power-ups, weapons, and gems in a video game inspired battle to determine the King of the Arcade",,,,,,,,,
1224716382,Remember Reminder app project,Apps,Technology,USD,2017-09-05,5000,2017-08-06 18:42:24,1,failed,1,US,0,1,5000,Hello everyone got a cool app that I want to share with the world and I need your help.,,,,,,,,,
1224725203,Chameleon 3D printer filament coloring kit !,3D Printing,Technology,USD,2015-08-21,10000,2015-07-22 18:43:40,4873,failed,68,US,4873,4873,10000,"A full spectrum filament colorizing system for ANY FDM Printer.  Easy to use, Fast and inexpensive to own.",,,,,,,,,
1224730085,Studio Project - Our First EP / Album,Music,Music,USD,2014-12-16,1000,2014-11-16 04:34:36,1000,successful,14,US,1000,1000,1000,We are eager to get in the studio and release an EP with all original material.  Your support would be greatly appreciated!,,,,,,,,,
122474264,Controversy in the Cosmos,Film & Video,Film & Video,USD,2014-11-21,1800,2014-10-22 11:41:59,0,undefined,0,"N,0""",,0,1800,A live action film telling the story of the Great Controversy. From Lucifer's fall from Heaven to the recreation of the new Earth.,,,,,,,,,
1224745694,Raw Healthy Chocolate,Vegan,Food,CAD,2015-01-22,20000,2014-12-23 01:12:11,158,failed,4,CA,136.17,126.95,16069.42,"I am a raw healthy chocolate maker, my chocolate is made from scratch and made with all natural organic and healthy ingredients.",,,,,,,,,
1224757788,"Arsenal, the intelligent camera assistant",Camera Equipment,Technology,USD,2017-06-08,50000,2017-05-09 17:13:46,135,canceled,1,US,135,135,50000,Unlock the potential of your DSLR or mirrorless camera and capture amazing images in any conditions.,,,,,,,,,
1224766220,TOURING TEDDIES - Give Your Kids the World!,Product Design,Design,USD,2014-03-06,8000,2014-02-04 22:59:44,8113,successful,39,US,8113,8113,8000,Touring Teddies is a gift for today's kids - allowing them to experience the magic of mail while learning of countries & cultures afar.,,,,,,,,,
1224768617,Low-Tech Backups (Canceled),Technology,Technology,USD,2015-04-02,500,2015-03-03 17:04:40,4,canceled,3,US,4,4,500,"Store your backups in an underground vault for $1 per cubic inch per month. SD cards, USB sticks, etc.",,,,,,,,,
1224787454,Let's create a vinyl record store.,Rock,Music,MXN,2017-06-25,200000,2017-05-26 07:17:10,0,failed,0,MX,0,0,11088.32,Let's create a vinyl record store. / Vamos a crear una tienda de discos de vinilo.,,,,,,,,,
1224798587,Chatbox Shamus: From Sloth to Sleuth (Canceled),Video Games,Games,USD,2014-03-15,5000,2014-01-14 09:20:14,271,canceled,14,US,271,271,5000,"A film noir-themed visual novel game, set in 1984, following amateur detective Bastion Crowley, who runs his agency from a college BBS.",,,,,,,,,
1224804811,Spinmount. Capture Any Angle With Your GoPro.,Product Design,Design,AUD,2014-10-21,16000,2014-08-26 22:37:36,7940,failed,268,AU,7393.98,6982.06,14069.64,A compact rotating extension for your GoPro camera. 360° rotation and 180° pitch movement.,,,,,,,,,
122481129,My dream is to own a food truck,Food Trucks,Food,USD,2017-06-23,10000,2017-05-24 17:54:49,67,failed,2,US,0,67,10000,"This truck is going to serve amazing sandwiches, and i just need a this last push to get me in business!!",,,,,,,,,
1224812754,No Nay Never podcast 2017 season,Radio & Podcasts,Publishing,GBP,2017-01-16,100,2016-12-17 17:39:33,1053,successful,82,GB,379.64,1292.85,122.78,We're planning a bigger and better No Nay Never podcast in 2017 - and we need you to make it happen.,,,,,,,,,
1224829444,Horses Love Mohair!,Weaving,Crafts,USD,2014-11-30,2000,2014-11-14 19:21:12,3258,successful,202,US,3258,3258,2000,"We make mohair horse gear - cinches, breast collars and reins. We shear our goats, wash, pick and card the fiber to produce the yarn.",,,,,,,,,
1224833790,RED WEIGHT - An Inspiring Film About Mental Health,Drama,Film & Video,GBP,2016-06-06,5250,2016-05-07 22:54:23,0,failed,0,GB,0,0,7561.9,RED WEIGHT tells the story of a young girl plagued by an ever growing red ball.,,,,,,,,,
1224834643,Sway,Film & Video,Film & Video,USD,2010-07-03,6000,2010-04-06 03:37:06,6020,successful,44,US,6020,6020,6000,"Sway is an upbeat, fun, jazzy movie musical.",,,,,,,,,
1224835989,Recover Your Body After Pregnancy,Nonfiction,Publishing,USD,2017-07-20,5000,2017-06-20 12:05:03,665,failed,16,US,406,665,5000,"Have a strong, firm & lean body after birth. This method shows you how to regain your abdominal strength and get toned after pregnancy!",,,,,,,,,
1224839248,Soul Wars Trading Card Game,Tabletop Games,Games,GBP,2017-05-11,2500,2017-04-11 08:53:22,36,failed,3,GB,1.24,46.29,3214.4,"Brand new TCG command the souls of hundreds of beings, sacrifice and battle with your minions to be the ultimate master of souls",,,,,,,,,
1224840418,My Family Fights (Canceled),Children's Books,Publishing,USD,2014-09-25,7500,2014-08-26 13:21:58,20,canceled,1,US,20,20,7500,I am looking to create a line of therapeutic children's book.,,,,,,,,,
1224842405,Illuminations of the Past,Photography,Photography,USD,2013-07-24,1000,2013-06-24 23:41:35,1320,successful,19,US,1320,1320,1000,"Influenced by Matthew Brady, I'm eager to photography the 150th Civil War anniversary in Gettysburg PA.",,,,,,,,,
122484776,Wasted on the Young - A novel,Fiction,Publishing,CAD,2016-06-25,2000,2016-05-26 22:28:23,3421,successful,74,CA,2606.97,2647.22,1547.63,"A coming-of-age tale about starting anew. Like, REALLY starting anew.",,,,,,,,,
1224848224,WildmanT Male Enhancing Underwear/Swimwear,Apparel,Fashion,USD,2014-12-05,5000,2014-11-05 14:16:49,30,failed,1,US,30,30,5000,WildmanT Men's Underwear and Swimwear company is looking to produce their 2015 Spring Line.  Gay owned and operated company.,,,,,,,,,
1224854775,"Aquaskin Aquapals-attractive,reusable,unique drink bottles",Product Design,Design,USD,2013-12-29,25000,2013-11-29 01:30:18,26094,successful,69,US,26094,26094,25000,"Attractive, re-usable, safe, fold-up drink bottles shaped like adorable animals.  Specially crafted with unique & practical features.",,,,,,,,,
122486189,Veloce - A smarter and faster way of storing your cards,Design,Design,SEK,2016-10-21,5000,2016-09-21 19:04:51,19510,successful,49,SE,327.03,2191.52,561.64,"Veloce -Luxury Bifold Carbonfiber Wallet inspired by supercars.

-Built-in Tracker system
-Easy-access card-slot
-Built-in RFID",,,,,,,,,
1224862931,Not By Choice,Webseries,Film & Video,USD,2012-12-18,20000,2012-11-18 21:47:44,645,failed,5,US,645,645,20000,"After his company goes under, a family man deals with his home life and a job he reluctantly accepts from a dishonest businessman.",,,,,,,,,
1224869485,Gray Coyote,Comic Books,Comics,USD,2017-05-01,9500,2017-03-31 07:06:19,1322,failed,35,US,275,1322,9500,"A classic, 4-issue western comic, about a Native American woman who is drawn into a life or death battle with ruthless outlaws.",,,,,,,,,
1224875190,The Oregon Coast - An Adventure in High Definition,Documentary,Film & Video,USD,2012-09-21,7500,2012-07-23 19:33:26,1091,failed,5,US,1091,1091,7500,Recreating a travel program on the Oregon Coast in High Definition,,,,,,,,,
